OBSNUM	XVAL	PROB_AVG	AREA1	AREACORR	AREATOT	PERCENT
967	4.835	0.130274553900369	0.000651372769501844	0.000651092237898227	0.435507905409258	12.0875
968	4.84	0.130218320431147	0.000651091602155737	0.000650809799067139	0.436158715208325	12.1
969	4.845	0.130161833127856	0.000650809165639282	0.000650526095694972	0.43680924130402	12.1125
970	4.85	0.130105092915697	0.000650525464578485	0.000650241132401201	0.437459482436421	12.125
971	4.855	0.130048100718562	0.000650240503592811	0.000649954913798748	0.43810943735022	12.1375
972	4.86	0.129990857459034	0.000649954287295172	0.000649667444493957	0.438759104794714	12.15
973	4.865	0.129933364058381	0.000649666820291906	0.000649378729086588	0.439408483523801	12.1625
974	4.87	0.129875621436552	0.000649378107182761	0.000649088772169788	0.44005757229597	12.175
975	4.875	0.129817630512175	0.000649088152560877	0.000648797578330084	0.4407063698743	12.1875
976	4.88	0.129759392202555	0.000648796961012773	0.000648505152147357	0.441354875026448	12.2
977	4.885	0.129700907423664	0.000648504537118321	0.000648211498194833	0.442003086524643	12.2125
978	4.89	0.129642177090148	0.000648210885450739	0.000647916621039064	0.442651003145682	12.225
979	4.895	0.129583202115314	0.00064791601057657	0.000647620525239907	0.443298623670922	12.2375
980	4.9	0.129523983411133	0.000647619917055664	0.000647323215350515	0.443945946886272	12.25
981	4.905	0.129464521888233	0.000647322609441165	0.000647024695917317	0.444592971582189	12.2625
982	4.91	0.129404818455899	0.000647024092279495	0.000646724971480002	0.445239696553669	12.275
983	4.915	0.129344874022067	0.000646724370110334	0.000646424046571505	0.445886120600241	12.2875
984	4.92	0.129284689493322	0.000646423447466611	0.000646121925717992	0.446532242525959	12.3
985	4.925	0.129224265774896	0.000646121328874482	0.000645818613438842	0.447178061139398	12.3125
986	4.93	0.129163603770664	0.000645818018853318	0.000645514114246632	0.447823575253644	12.325
987	4.935	0.129102704383138	0.000645513521915692	0.000645208432647126	0.448468783686292	12.3375
988	4.94	0.129041568513472	0.000645207842567359	0.000644901573139257	0.449113685259431	12.35
989	4.945	0.128980197061448	0.000644900985307242	0.000644593540215112	0.449758278799646	12.3625
990	4.95	0.128918590925485	0.000644592954627424	0.000644284338359918	0.450402563138006	12.375
991	4.955	0.128856751002625	0.000644283755013124	0.00064397397205203	0.451046537110058	12.3875
992	4.96	0.128794678188538	0.00064397339094269	0.000643662445762915	0.451690199555821	12.4
993	4.965	0.128732373377516	0.00064366186688758	0.000643349763957136	0.452333549319778	12.4125
994	4.97	0.128669837462471	0.000643349187312353	0.000643035931092342	0.45297658525087	12.425
995	4.975	0.12860707133493	0.000643035356674648	0.000642720951619251	0.453619306202489	12.4375
996	4.98	0.128544075885036	0.00064272037942518	0.00064240482998164	0.454261711032471	12.45
997	4.985	0.128480852001543	0.000642404260007717	0.00064208757061633	0.454903798603087	12.4625
998	4.99	0.128417400571814	0.000642087002859073	0.000641769177953171	0.455545567781041	12.475
999	4.995	0.128353722481818	0.000641768612409091	0.000641449656415031	0.456187017437456	12.4875
1000	5	0.128289818616127	0.000641449093080635	0.000641129010417784	0.456828146447873	12.5
1001	5.005	0.128225689857914	0.000641128449289571	0.000640807244370294	0.457468953692244	12.5125
1002	5.01	0.128161337088951	0.000640806685444758	0.000640484362674408	0.458109438054918	12.525
1003	5.015	0.128096761189607	0.000640483805948034	0.000640160369724937	0.458749598424643	12.5375
1004	5.02	0.128031963038841	0.000640159815194206	0.000639835269909648	0.459389433694553	12.55
1005	5.025	0.127966943514207	0.000639834717571036	0.000639509067609252	0.460028942762162	12.5625
1006	5.03	0.127901703491845	0.000639508517459227	0.000639181767197392	0.460668124529359	12.575
1007	5.035	0.127836243846483	0.000639181219232415	0.000638853373040626	0.4613069779024	12.5875
1008	5.04	0.127770565451431	0.000638852827257154	0.000638523889498423	0.461945501791898	12.6
1009	5.045	0.127704669178582	0.000638523345892908	0.000638193320923148	0.462583695112821	12.6125
1010	5.05	0.127638555898407	0.000638192779492036	0.000637861671660052	0.463221556784482	12.625
1011	5.055	0.127572226479956	0.000637861132399782	0.000637528946047257	0.463859085730529	12.6375
1012	5.06	0.127505681790852	0.000637528408954262	0.000637195148415749	0.464496280878945	12.65
1013	5.065	0.127438922697292	0.00063719461348646	0.000636860283089368	0.465133141162034	12.6625
1014	5.07	0.127371950064041	0.000636859750320207	0.000636524354384792	0.465769665516419	12.675
1015	5.075	0.127304764754435	0.000636523823772177	0.000636187366611533	0.46640585288303	12.6875
1016	5.08	0.127237367630375	0.000636186838151877	0.00063584932407192	0.467041702207102	12.7
1017	5.085	0.127169759552326	0.00063584879776163	0.000635510231061094	0.467677212438163	12.7125
1018	5.09	0.127101941379315	0.000635509706896573	0.000635170091866996	0.46831238253003	12.725
1019	5.095	0.127033913968928	0.000635169569844642	0.000634828910770356	0.468947211440801	12.7375
1020	5.1	0.126965678177312	0.000634828390886561	0.000634486692044685	0.469581698132845	12.75
1021	5.105	0.126897234859167	0.000634486174295837	0.000634143439956264	0.470215841572802	12.7625
1022	5.11	0.126828584867749	0.000634142924338745	0.000633799158764134	0.470849640731566	12.775
1023	5.115	0.126759729054865	0.000633798645274323	0.000633453852720089	0.471483094584286	12.7875
1024	5.12	0.126690668270872	0.000633453341354359	0.000633107526068664	0.472116202110354	12.8
1025	5.125	0.126621403364677	0.000633107016823384	0.000632760183047128	0.472748962293402	12.8125
1026	5.13	0.126551935183732	0.000632759675918661	0.000632411827885472	0.473381374121287	12.825
1027	5.135	0.126482264574036	0.00063241132287018	0.000632062464806405	0.474013436586093	12.8375
1028	5.14	0.126412392380128	0.000632061961900642	0.000631712098025341	0.474645148684119	12.85
1029	5.145	0.126342319445092	0.000631711597225458	0.00063136073175039	0.475276509415869	12.8625
1030	5.15	0.126272046610547	0.000631360233052734	0.000631008370182355	0.475907517786052	12.875
1031	5.155	0.126201574716654	0.000631007873583269	0.000630655017514717	0.476538172803566	12.8875
1032	5.16	0.126130904602108	0.00063065452301054	0.000630300677933632	0.4771684734815	12.9
1033	5.165	0.126060037104139	0.000630300185520697	0.00062994535561792	0.477798418837118	12.9125
1034	5.17	0.125988973058512	0.000629944865292558	0.000629589054739057	0.478428007891857	12.925
1035	5.175	0.125917713299519	0.000629588566497595	0.000629231779461169	0.479057239671318	12.9375
1036	5.18	0.125846258659986	0.00062923129329993	0.000628873533941025	0.479686113205259	12.95
1037	5.185	0.125774609971265	0.000628873049856326	0.000628514322328024	0.480314627527587	12.9625
1038	5.19	0.125702768063236	0.000628513840316182	0.000628154148764196	0.480942781676351	12.975
1039	5.195	0.125630733764304	0.000628153668821521	0.000627793017384186	0.481570574693735	12.9875
1040	5.2	0.125558507901397	0.000627792539506988	0.000627430932315255	0.482198005626051	13
1041	5.205	0.125486091299967	0.000627430456499836	0.000627067897677266	0.482825073523728	13.0125
1042	5.21	0.125413484783986	0.000627067423919928	0.000626703917582683	0.483451777441311	13.025
1043	5.215	0.125340689175945	0.000626703445879723	0.000626338996136558	0.484078116437447	13.0375
1044	5.22	0.125267705296854	0.000626338526484271	0.000625973137436532	0.484704089574884	13.05
1045	5.225	0.125194533966242	0.000625972669831208	0.00062560634557282	0.485329695920457	13.0625
1046	5.23	0.125121176002149	0.000625605880010746	0.000625238624628211	0.485954934545085	13.075
1047	5.235	0.125047632221135	0.000625238161105673	0.000624869978678061	0.486579804523763	13.0875
1048	5.24	0.124973903438268	0.000624869517191339	0.000624500411790283	0.487204304935553	13.1
1049	5.245	0.124899990467131	0.000624499952335656	0.000624129928025344	0.487828434863578	13.1125
1050	5.25	0.124825894119817	0.000624129470599087	0.000623758531436261	0.488452193395015	13.125
1051	5.255	0.124751615206929	0.000623758076034645	0.000623386226068588	0.489075579621083	13.1375
1052	5.26	0.124677154537577	0.000623385772687884	0.000623013015960419	0.489698592637044	13.15
1053	5.265	0.124602512919379	0.000623012564596894	0.000622638905142378	0.490321231542186	13.1625
1054	5.27	0.124527691158459	0.000622638455792295	0.000622263897637612	0.490943495439824	13.175
1055	5.275	0.124452690059447	0.000622263450297233	0.000621887997461791	0.491565383437285	13.1875
1056	5.28	0.124377510425475	0.000621887552127374	0.000621511208623097	0.492186894645909	13.2
1057	5.285	0.12430215305818	0.000621510765290898	0.000621133535122222	0.492808028181031	13.2125
1058	5.29	0.124226618757699	0.000621133093788495	0.000620754980952365	0.493428783161983	13.225
1059	5.295	0.124150908322672	0.00062075454161336	0.00062037555009922	0.494049158712082	13.2375
1060	5.3	0.124075022550237	0.000620375112751187	0.00061999524654098	0.494669153958623	13.25
1061	5.305	0.123998962236033	0.000619994811180165	0.000619614074248328	0.495288768032872	13.2625
1062	5.31	0.123922728174195	0.000619613640870975	0.000619232037184431	0.495908000070056	13.275
1063	5.315	0.123846321157356	0.000619231605786781	0.000618849139304938	0.496526849209361	13.2875
1064	5.32	0.123769741976646	0.000618848709883232	0.000618465384557977	0.497145314593919	13.3
1065	5.325	0.12369299142169	0.000618464957108452	0.000618080776884147	0.497763395370803	13.3125
1066	5.33	0.123616070280608	0.000618080351403038	0.000617695320216516	0.49838109069102	13.325
1067	5.335	0.123538979340011	0.000617694896700058	0.000617309018480619	0.4989983997095	13.3375
1068	5.34	0.123461719385008	0.000617308596925042	0.00061692187559445	0.499615321585095	13.35
1069	5.345	0.123384291199197	0.000616921455995984	0.000616533895468461	0.500231855480563	13.3625
1070	5.35	0.123306695564667	0.000616533477823335	0.000616145082005559	0.500848000562569	13.375
1071	5.355	0.123228933262	0.000616144666309998	0.0006157554391011	0.50146375600167	13.3875
1072	5.36	0.123151005070266	0.000615755025351328	0.000615364970642887	0.502079120972313	13.4
1073	5.365	0.123072911767025	0.000615364558835127	0.000614973680511166	0.502694094652824	13.4125
1074	5.37	0.122994654128328	0.00061497327064164	0.000614581572578626	0.503308676225403	13.425
1075	5.375	0.122916232928711	0.000614581164643553	0.000614188650710391	0.503922864876113	13.4375
1076	5.38	0.122837648941198	0.000614188244705988	0.00061379491876402	0.504536659794877	13.45
1077	5.385	0.122758902937301	0.000613794514686503	0.000613400380589501	0.505150060175466	13.4625
1078	5.39	0.122679995687017	0.000613399978435087	0.000613005040029256	0.505763065215496	13.475
1079	5.395	0.122600927958831	0.000613004639794157	0.000612608900918127	0.506375674116414	13.4875
1080	5.4	0.122521700519711	0.000612608502598556	0.000612211967083384	0.506987886083497	13.5
1081	5.405	0.12244231413511	0.000612211570675551	0.000611814242344715	0.507599700325842	13.5125
1082	5.41	0.122362769568966	0.000611813847844831	0.000611415730514227	0.508211116056356	13.525
1083	5.415	0.1222830675837	0.000611415337918501	0.000611016435396444	0.508822132491753	13.5375
1084	5.42	0.122203208940217	0.000611016044701083	0.000610616360788305	0.509432748852541	13.55
1085	5.425	0.122123194397903	0.000610615971989515	0.000610215510479158	0.51004296436302	13.5625
1086	5.43	0.122043024714629	0.000610215123573145	0.000609813888250763	0.510652778251271	13.575
1087	5.435	0.121962700646746	0.000609813503233732	0.000609411497877288	0.511262189749148	13.5875
1088	5.44	0.121882222949088	0.000609411114745442	0.000609008343125307	0.511871198092273	13.6
1089	5.445	0.12180159237497	0.000609007961874849	0.000608604427753798	0.512479802520027	13.6125
1090	5.45	0.121720809676186	0.00060860404838093	0.000608199755514143	0.513088002275541	13.625
1091	5.455	0.121639875603013	0.000608199378015067	0.000607794330150126	0.513695796605691	13.6375
1092	5.46	0.121558790904208	0.00060779395452104	0.000607388155397929	0.514303184761089	13.65
1093	5.465	0.121477556327007	0.000607387781635034	0.000606981234986134	0.514910165996076	13.6625
1094	5.47	0.121396172617126	0.00060698086308563	0.000606573572635721	0.515516739568711	13.675
1095	5.475	0.121314640518761	0.000606573202593806	0.000606165172060066	0.516122904740771	13.6875
1096	5.48	0.121232960774588	0.000606164803872938	0.000605756036964941	0.516728660777736	13.7
1097	5.485	0.121151134125759	0.000605755670628797	0.000605346171048512	0.517334006948785	13.7125
1098	5.49	0.12106916131191	0.000605345806559549	0.000604935578001337	0.517938942526786	13.725
1099	5.495	0.12098704307115	0.000604935215355752	0.00060452426150637	0.518543466788292	13.7375
1100	5.5	0.120904780140072	0.000604523900700359	0.000604112225238956	0.519147579013531	13.75
1101	5.505	0.120822373253743	0.000604111866268715	0.00060369947286683	0.519751278486398	13.7625
1102	5.51	0.120739823145711	0.000603699115728555	0.000603286008050119	0.520354564494448	13.775
1103	5.515	0.120657130548001	0.000603285652740006	0.000602871834441344	0.52095743632889	13.7875
1104	5.52	0.120574296191117	0.000602871480955587	0.000602456955685411	0.521559893284575	13.8
1105	5.525	0.120491320804041	0.000602456604020206	0.00060204137541962	0.522161934659995	13.8125
1106	5.53	0.120408205114232	0.000602041025571162	0.00060162509727366	0.522763559757268	13.825
1107	5.535	0.120324949847629	0.000601624749238144	0.000601208124869609	0.523364767882138	13.8375
1108	5.54	0.120241555728646	0.00060120777864323	0.000600790461821937	0.52396555834396	13.85
1109	5.545	0.120158023480178	0.00060079011740089	0.000600372111737504	0.524565930455697	13.8625
1110	5.55	0.120074353823597	0.000600371769117984	0.000599953078215557	0.525165883533913	13.875
1111	5.555	0.119990547478752	0.00059995273739376	0.000599533364847739	0.525765416898761	13.8875
1112	5.56	0.119906605163972	0.00059953302581986	0.00059911297521808	0.526364529873979	13.9
1113	5.565	0.119822527596063	0.000599112637980314	0.000598691912903003	0.526963221786882	13.9125
1114	5.57	0.119738315490309	0.000598691577451547	0.000598270181471324	0.527561491968353	13.925
1115	5.575	0.119653969560475	0.000598269847802373	0.000597847784484249	0.528159339752837	13.9375
1116	5.58	0.1195694905188	0.000597847452594001	0.00059742472549538	0.528756764478333	13.95
1117	5.585	0.119484879076006	0.000597424395380031	0.000597001008050713	0.529353765486383	13.9625
1118	5.59	0.119400135941292	0.00059700067970646	0.000596576635688636	0.529950342122072	13.975
1119	5.595	0.119315261822336	0.000596576309111678	0.000596151611939938	0.530546493734012	13.9875
1120	5.6	0.119230257425294	0.000596151287126472	0.0005957259403278	0.53114221967434	14
1121	5.605	0.119145123454805	0.000595725617274026	0.000595299624367805	0.531737519298707	14.0125
1122	5.61	0.119059860613984	0.000595299303069921	0.000594872667567933	0.532332391966275	14.025
1123	5.615	0.118974469604428	0.00059487234802214	0.000594445073428566	0.532926837039704	14.0375
1124	5.62	0.118888951126213	0.000594444755631065	0.000594016845442487	0.533520853885146	14.05
1125	5.625	0.118803305877896	0.000594016529389478	0.000593587987094883	0.534114441872241	14.0625
1126	5.63	0.118717534556514	0.000593587672782569	0.000593158501863345	0.534707600374105	14.075
1127	5.635	0.118631637857586	0.000593158189287928	0.000592728393217871	0.535300328767323	14.0875
1128	5.64	0.118545616475111	0.000592728082375556	0.000592297664620868	0.535892626431943	14.1
1129	5.645	0.118459471101572	0.000592297355507858	0.00059186631952715	0.536484492751471	14.1125
1130	5.65	0.11837320242793	0.000591866012139652	0.000591434361383947	0.537075927112855	14.125
1131	5.655	0.118286811143633	0.000591434055718166	0.000591001793630898	0.537666928906485	14.1375
1132	5.66	0.118200297936608	0.000591001489683041	0.000590568619700061	0.538257497526186	14.15
